what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.7",1339752678359
java.vendor,sysinfo,,,"Oracle Corporation",1339752678359
java.version,sysinfo,,,"1.7.0_03",1339752678359
java.vm.info,sysinfo,,,"mixed mode",1339752678359
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1339752678359
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339752678359
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1339752678359
java.vm.specification.version,sysinfo,,,"1.7",1339752678359
java.vm.vendor,sysinfo,,,"Oracle Corporation",1339752678359
java.vm.version,sysinfo,,,"22.1-b02",1339752678359
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1339752681511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339752697486
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1339752754727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339752761325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339752838933
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1339752862884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339752984822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339752994508
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339753108614
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339753108630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339753109503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339753112169
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1339753112185
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1339753112200
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1339753112294
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1339753112294
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1339753112309
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1339753113323
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1339753113323
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1339753113338
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1339753113338
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1339753114274
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1339753114289
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1339753115646
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1339753117267
